ReviewID,Churn,Name,Longevity,TypeTravel,RoomType,RewardPoints,Comfort,ReceptionSchedule,FoodDrink,Location,Wifi,Amenities,Staff,OnlineBooking,PriceQuality,RoomSpace,CheckOut,Checkin,Cleanliness,BarService,Average,Age,Gender,label_reviews,label_categoric,final_label
178,churn,Mr. Wayne Kelly,no,business,single,3716,3,3,3,2,5,3,5,5,4,3,5,4,4,5,3.857142857142857,55.0,M,1,0,10
179,churn,Ms. Rachael Armstrong,yes,leisure,double,5371,4,3,4,3,2,4,2,2,3,5,3,1,2,2,2.857142857142857,46.0,F,0,2,02
180,churn,Mr. Jonathan Jenkins,yes,leisure,double,5097,1,5,1,1,2,1,2,2,3,5,5,3,4,2,2.642857142857143,46.0,M,0,2,02
181,churn,Mr. Jesse Martin MD,yes,leisure,double,5276,2,0,4,3,3,4,3,3,5,2,4,3,4,3,3.0714285714285716,23.0,M,1,2,12
182,churn,Mr. David Richardson,yes,business,single,6713,3,5,5,5,2,3,3,3,3,3,3,1,3,4,3.2857142857142856,75.0,M,2,2,22
183,nochurn,Ms. Ashley Nguyen,yes,business,single,5490,2,2,2,2,3,5,4,4,4,4,4,4,4,5,3.5,53.0,F,1,1,11
184,nochurn,Mr. David Anderson,yes,business,single,6766,0,0,0,3,2,5,5,5,5,5,5,3,5,5,3.4285714285714284,45.0,M,1,3,13
185,nochurn,Ms. Michelle Davis,yes,business,suite,5768,3,5,5,5,3,2,3,3,5,1,5,1,4,3,3.4285714285714284,40.0,F,2,1,21
186,nochurn,Ms. Jessica Grimes,no,business,single,4694,4,4,4,1,3,4,3,3,4,5,5,4,4,3,3.642857142857143,29.0,F,2,0,20
187,churn,Ms. Deborah Myers,no,business,double,5352,2,0,2,3,4,2,4,4,1,5,3,4,3,4,2.9285714285714284,28.0,F,1,0,10
188,nochurn,Ms. Christina Smith,yes,business,single,4512,1,1,1,1,2,5,4,4,4,4,4,5,4,3,3.0714285714285716,43.0,F,1,1,11
189,churn,Ms. Alicia Scott,yes,business,double,6763,1,1,1,1,5,4,3,1,1,1,1,4,1,2,1.9285714285714286,49.0,F,0,0,00
190,churn,Mr. Charles Johns,no,business,double,6087,2,0,2,2,5,2,5,5,1,2,3,2,3,5,2.7857142857142856,31.0,M,1,0,10
191,nochurn,Ms. Samantha Morgan,yes,business,single,4072,4,4,4,4,2,5,5,5,5,5,5,4,5,5,4.428571428571429,49.0,F,2,1,21
192,nochurn,Mr. Jeffrey Morrison,yes,business,single,3686,1,5,1,1,5,5,5,5,3,5,3,4,4,5,3.7142857142857144,32.0,M,1,3,13
193,nochurn,Mr. Mark Schultz,yes,business,single,3002,4,4,4,4,4,5,5,5,5,5,5,3,5,5,4.5,61.0,M,2,3,23
194,nochurn,Ms. Lori Berry,yes,business,double,6595,5,4,4,4,2,2,4,5,5,5,5,2,5,5,4.071428571428571,50.0,F,2,1,21
195,nochurn,Ms. Robin Brock,yes,leisure,double,5565,0,4,0,3,4,4,5,4,4,4,4,4,4,4,3.4285714285714284,63.0,F,1,1,11
196,nochurn,Mr. William Baird,no,business,single,5491,4,1,4,5,2,4,5,2,4,4,4,3,5,2,3.5,26.0,M,2,3,23
197,nochurn,Ms. Michele Bailey,yes,business,single,4236,1,1,1,1,5,5,5,5,5,4,5,5,4,5,3.7142857142857144,32.0,F,1,1,11
198,nochurn,Ms. Connie Griffin,yes,business,single,6216,4,4,5,4,3,4,4,4,4,4,4,3,4,4,3.9285714285714284,52.0,F,2,1,21
199,churn,Mr. Andrew Stewart,yes,leisure,suite,5464,2,4,2,3,5,2,5,5,5,4,5,5,5,5,4.071428571428571,16.0,M,1,2,12
200,nochurn,Mr. Michael Hansen,yes,business,single,5784,3,3,3,3,4,4,4,5,5,5,5,5,5,3,4.071428571428571,58.0,M,2,3,23
201,churn,Ms. Melissa Ho,yes,business,single,2178,2,5,5,5,2,2,2,1,4,3,4,2,4,2,3.0714285714285716,39.0,F,0,0,00
202,churn,Ms. Danielle Mullins,yes,business,double,3083,3,1,1,1,3,3,3,1,2,2,4,3,2,3,2.2857142857142856,67.0,F,0,0,00
203,nochurn,Ms. Isabella Wagner,yes,business,single,6165,3,3,3,3,2,4,4,5,5,5,5,4,5,4,3.9285714285714284,50.0,F,2,1,21
204,churn,Mr. Raymond Mcgee,yes,leisure,double,5811,2,5,2,1,5,2,4,5,3,2,4,4,5,5,3.5,56.0,M,1,2,12
205,churn,Mr. David Nichols,no,business,single,4813,1,1,1,3,1,1,1,1,3,2,5,4,5,1,2.142857142857143,28.0,M,0,0,00
206,churn,Mr. Anthony Perez,yes,leisure,double,4879,2,2,2,3,2,2,2,2,2,1,4,2,4,2,2.2857142857142856,56.0,M,0,2,02
207,nochurn,Mr. Thomas Carr,yes,business,single,3559,0,3,0,1,5,5,5,5,5,5,5,1,5,3,3.4285714285714284,43.0,M,1,3,13
208,churn,Mr. Lucas Krueger,no,business,double,5500,2,4,3,4,3,3,1,3,4,5,3,3,3,3,3.142857142857143,39.0,M,0,0,00
209,nochurn,Ms. Kelly Freeman,yes,business,single,4373,3,3,3,3,4,4,4,4,5,3,5,3,2,4,3.5714285714285716,17.0,F,2,1,21
210,churn,Mr. Jack White,yes,business,single,3189,4,3,3,3,1,3,3,4,4,4,4,2,4,4,3.2857142857142856,46.0,M,2,2,22
211,nochurn,Ms. Anna Russell,yes,business,single,2370,2,2,2,2,4,4,4,4,5,3,5,4,4,4,3.5,25.0,F,1,1,11
212,nochurn,Mr. Ernest Hurst,yes,business,double,5457,5,2,2,2,5,5,5,5,4,2,1,5,4,5,3.7142857142857144,44.0,M,1,3,13
213,churn,Mr. Bernard Garcia,yes,business,single,5690,3,5,3,5,2,2,3,2,1,5,4,1,3,2,2.9285714285714284,17.0,M,0,2,02
214,churn,Ms. Katherine Wilson,yes,business,single,3552,4,5,5,5,4,4,4,3,3,3,3,4,4,4,3.9285714285714284,38.0,F,2,0,20
215,churn,Mr. Kenneth Mullins,yes,leisure,double,5468,3,3,3,3,4,3,4,4,5,5,1,3,3,4,3.4285714285714284,46.0,M,2,2,22
216,nochurn,Ms. Anita Erickson,yes,business,single,6706,2,2,3,2,5,4,4,5,5,5,5,1,5,2,3.5714285714285716,36.0,F,1,1,11
217,churn,Ms. Michelle Hernandez,no,business,double,5242,2,4,3,4,4,3,4,4,3,1,4,2,4,4,3.2857142857142856,19.0,F,2,0,20
218,churn,Mr. Jay Sutton,yes,leisure,double,5195,2,5,2,4,3,2,3,3,2,1,2,3,4,3,2.7857142857142856,16.0,M,0,2,02
219,nochurn,Ms. Stephanie Jones,yes,business,single,3969,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4.142857142857143,51.0,F,2,1,21
220,nochurn,Ms. Deborah Griffin,yes,leisure,double,5214,5,5,5,5,2,4,5,4,4,4,4,3,4,4,4.142857142857143,29.0,F,2,1,21
221,churn,Mr. Justin Strickland,yes,leisure,double,5314,2,5,2,3,3,2,3,3,1,1,2,2,2,3,2.4285714285714284,53.0,M,0,2,02
222,nochurn,Ms. Brittany Galvan,yes,business,single,3595,3,3,3,3,5,5,4,4,4,4,4,5,4,5,4.0,46.0,F,2,1,21
223,churn,Ms. Felicia Herrera,yes,business,single,5535,3,2,2,2,4,4,3,3,3,3,3,1,3,1,2.642857142857143,40.0,F,0,0,00
224,churn,Mr. Michael Wilcox,yes,business,double,4529,1,3,3,3,1,1,1,1,4,2,1,2,1,1,1.7857142857142858,38.0,M,0,2,02
225,churn,Ms. Elizabeth Logan,no,business,single,5308,4,4,4,3,4,4,4,4,4,5,3,4,4,4,3.9285714285714284,33.0,F,2,0,20
226,churn,Mr. Andrew Shields,no,business,double,5736,2,5,2,4,2,2,2,2,5,1,3,1,3,2,2.5714285714285716,21.0,M,0,0,00
227,nochurn,Mr. Justin Hensley,yes,business,double,5560,4,4,4,4,4,4,4,4,3,1,5,5,3,4,3.7857142857142856,45.0,M,2,3,23
228,nochurn,Ms. Bridget Beck,no,business,single,4678,5,5,5,3,4,0,4,4,4,2,5,3,4,4,3.7142857142857144,29.0,F,2,0,20
229,churn,Ms. Lori Ballard,yes,business,suite,5048,2,4,4,4,2,2,2,2,1,3,4,1,4,2,2.642857142857143,26.0,F,0,0,00
230,churn,Mr. Stephen Sullivan,yes,leisure,double,4966,1,5,1,4,4,1,4,4,4,2,5,4,5,4,3.4285714285714284,50.0,M,1,2,12
231,churn,Mr. Brian Hayes,yes,leisure,double,4975,3,4,3,4,5,3,5,5,2,1,4,2,4,5,3.5714285714285716,71.0,M,2,2,22
232,nochurn,Ms. Stephanie Adams,yes,leisure,double,4978,4,4,4,4,2,1,2,4,4,4,4,1,4,3,3.2142857142857144,46.0,F,0,1,01
233,churn,Mr. Scott Clark,yes,leisure,double,5286,2,5,2,1,5,2,5,5,3,5,4,4,4,5,3.7142857142857144,67.0,M,1,2,12
234,churn,Ms. Amy Pearson,yes,business,double,4894,2,2,2,2,2,2,3,2,4,2,4,2,4,2,2.5,24.0,F,0,0,00
235,nochurn,Mr. Joseph Robles,yes,business,suite,5215,5,5,5,5,5,5,4,5,1,2,2,2,5,5,4.0,25.0,M,2,3,23
236,nochurn,Mr. Jordan Green,yes,business,single,3694,4,4,4,4,5,5,5,4,3,5,3,5,3,5,4.214285714285714,55.0,M,2,3,23
237,nochurn,Mr. Brian Barton,yes,business,single,5510,5,5,5,5,4,5,4,3,3,4,3,5,3,3,4.071428571428571,38.0,M,2,3,23
238,nochurn,Ms. Sara Anderson,yes,business,single,6444,3,3,3,3,4,5,5,5,5,5,5,5,5,5,4.357142857142857,42.0,F,2,1,21
239,nochurn,Ms. Vickie Simpson,yes,leisure,double,5500,2,2,2,2,4,5,5,5,5,5,5,3,5,3,3.7857142857142856,70.0,F,1,1,11
240,nochurn,Ms. Jessica Goodman,no,business,double,5395,0,0,0,2,2,0,2,2,3,2,3,2,2,2,1.5714285714285714,24.0,F,0,0,00
241,nochurn,Mr. Ronnie Miller,yes,business,double,5739,3,2,3,2,3,3,3,3,4,5,5,4,5,3,3.4285714285714284,36.0,M,1,3,13
242,nochurn,Ms. Catherine Carrillo,yes,business,single,1963,4,4,4,4,4,4,4,4,4,2,2,3,1,4,3.4285714285714284,29.0,F,2,1,21
243,nochurn,Ms. Ariel Mckee,yes,leisure,double,5123,4,4,4,4,5,4,4,5,5,5,5,3,5,4,4.357142857142857,41.0,F,2,1,21
244,churn,Ms. Lynn Blevins,no,business,double,4707,3,1,3,3,4,3,4,4,2,4,3,1,4,4,3.0714285714285716,23.0,F,1,0,10
245,nochurn,Ms. Jamie Erickson,yes,leisure,double,4647,1,1,4,1,5,3,1,5,5,5,5,3,5,2,3.2857142857142856,41.0,F,1,1,11
246,nochurn,Ms. Heather Myers,yes,business,single,5411,2,2,3,2,1,1,5,3,3,4,3,4,3,4,2.857142857142857,62.0,F,1,1,11
247,nochurn,Mr. James Jacobs,yes,business,single,4848,2,1,2,2,4,4,5,2,2,2,2,3,2,3,2.5714285714285716,59.0,M,1,3,13
248,churn,Mr. Michael Myers,yes,business,single,6927,1,3,3,3,2,2,2,4,4,4,1,1,4,3,2.642857142857143,71.0,M,0,2,02
249,nochurn,Ms. Tonya Murphy,no,business,double,4828,0,0,0,1,5,0,5,5,4,4,4,5,4,5,3.0,23.0,F,1,0,10
250,churn,Mr. James Brown,yes,business,suite,5498,3,4,3,4,3,3,3,3,1,4,4,2,3,3,3.0714285714285716,79.0,M,0,2,02
251,churn,Ms. Sheila Anderson,yes,business,single,5329,3,1,2,1,1,2,3,3,3,3,3,3,3,1,2.2857142857142856,49.0,F,0,0,00
252,churn,Mr. Michael Mathews,yes,business,single,6173,2,3,3,3,1,2,3,2,2,2,2,4,2,2,2.357142857142857,50.0,M,0,2,02
253,churn,Ms. Holly Christian,no,business,double,5312,2,4,2,4,2,2,2,2,3,2,4,3,4,2,2.7142857142857144,39.0,F,0,0,00
254,nochurn,Ms. Kelsey Nichols DDS,yes,leisure,single,4386,4,4,4,4,1,4,2,5,5,5,5,4,5,5,4.071428571428571,16.0,F,2,1,21
255,churn,Ms. Sierra Myers,yes,business,double,6439,1,2,2,2,4,3,4,1,1,1,1,1,1,4,2.0,81.0,F,0,0,00
256,churn,Ms. Heather Pearson,yes,leisure,double,3884,4,4,4,1,2,4,2,2,4,4,3,5,4,2,3.2142857142857144,29.0,F,0,2,02
257,churn,Ms. Donna Shaw,yes,business,suite,6639,4,1,1,1,2,3,3,4,4,4,4,4,4,4,3.0714285714285716,58.0,F,1,0,10
258,churn,Mr. Shane Armstrong Jr.,yes,leisure,suite,4967,2,5,2,3,5,2,5,5,5,2,5,4,4,5,3.857142857142857,51.0,M,1,2,12
259,churn,Mr. Ian Thompson,yes,leisure,suite,5372,3,4,3,2,4,3,4,4,5,2,5,3,5,4,3.642857142857143,17.0,M,2,2,22
260,nochurn,Mr. Brandon David,yes,business,single,3309,3,3,3,3,5,4,4,5,5,5,5,5,5,3,4.142857142857143,35.0,M,2,3,23
261,nochurn,Ms. Natasha Luna,yes,business,double,3350,5,2,4,2,5,5,5,5,5,3,5,5,2,5,4.142857142857143,40.0,F,2,1,21
262,nochurn,Ms. Paige Hull,yes,leisure,double,5891,4,4,5,4,2,3,4,5,5,5,5,3,5,4,4.142857142857143,43.0,F,2,1,21
263,churn,Mr. Michael Lucas,yes,leisure,double,5517,2,3,2,1,2,2,5,2,5,2,5,2,4,2,2.7857142857142856,69.0,M,0,2,02
264,churn,Ms. Carolyn Donaldson,yes,business,single,6196,3,2,2,2,4,4,3,3,3,2,3,1,3,4,2.7857142857142856,56.0,F,1,0,10
265,nochurn,Mr. Anthony Hogan,yes,business,single,3673,4,5,4,4,2,5,4,4,4,4,4,4,4,3,3.9285714285714284,50.0,M,2,3,23
266,churn,Mr. Joseph Lopez,yes,leisure,double,5901,1,2,1,2,3,1,3,3,2,3,2,3,1,3,2.142857142857143,35.0,M,0,2,02
267,nochurn,Ms. Debbie Eaton,yes,business,double,6204,3,4,4,4,2,5,2,3,3,3,3,3,3,3,3.2142857142857144,61.0,F,0,1,01
268,nochurn,Ms. Veronica Webb,yes,business,single,3187,3,3,3,3,5,5,4,5,5,5,5,4,5,5,4.285714285714286,49.0,F,2,1,21
269,churn,Ms. Tina Cochran,yes,leisure,double,5068,2,5,2,3,2,1,5,3,3,5,5,5,5,5,3.642857142857143,32.0,F,1,2,12
270,churn,Ms. Sara Peterson,yes,business,double,6400,4,2,2,2,2,4,3,4,4,4,4,3,4,2,3.142857142857143,50.0,F,1,0,10
271,nochurn,Mr. Steven Brown,yes,business,single,6789,4,4,4,4,1,4,3,5,5,5,3,3,5,1,3.642857142857143,70.0,M,2,3,23
272,churn,Ms. Barbara Jenkins,no,business,double,4935,3,3,3,4,4,3,4,4,2,2,4,3,4,4,3.357142857142857,37.0,F,2,0,20
273,churn,Mr. Brian Turner,no,business,double,4860,2,1,2,2,5,2,5,5,3,5,1,1,1,5,2.857142857142857,46.0,M,1,0,10
274,churn,Mr. David Jones,no,business,double,4676,3,3,3,5,4,3,4,4,3,4,5,3,4,4,3.7142857142857144,24.0,M,2,0,20
275,churn,Mr. Timothy Alvarez,yes,leisure,suite,5255,3,4,3,3,3,3,3,3,5,4,4,4,4,3,3.5,47.0,M,2,2,22
276,nochurn,Ms. Angela Chang,yes,leisure,suite,5659,4,4,4,4,5,4,5,4,4,4,4,5,4,3,4.142857142857143,65.0,F,2,1,21
277,churn,Ms. Madeline Allen,yes,business,double,4858,3,2,2,2,2,4,4,3,3,3,3,4,3,4,3.0,51.0,F,1,0,10
278,nochurn,Ms. Tammy Johnson,yes,leisure,double,5319,0,0,0,1,3,0,3,3,3,2,5,1,3,3,1.9285714285714286,40.0,F,1,1,11
279,nochurn,Ms. Chloe Lambert,yes,leisure,double,5082,2,2,2,2,4,4,4,4,4,4,4,5,4,4,3.5,42.0,F,1,1,11
280,nochurn,Ms. Sarah Williams,yes,business,single,5895,3,3,3,3,5,5,4,4,4,4,4,4,4,5,3.9285714285714284,48.0,F,2,1,21
281,nochurn,Ms. Whitney Graves,no,business,single,4732,5,4,5,2,3,5,3,3,5,4,5,3,5,3,3.9285714285714284,22.0,F,2,0,20
282,churn,Mr. John Ramos,yes,business,single,6423,3,1,3,1,4,4,3,3,3,3,3,3,3,2,2.7857142857142856,37.0,M,1,2,12
283,nochurn,Mr. Jason Warner,yes,business,single,5363,1,1,1,1,2,4,5,5,5,5,5,4,5,5,3.5,47.0,M,1,3,13
284,nochurn,Ms. Lindsey Raymond,yes,leisure,double,4624,3,3,3,3,5,4,5,4,4,4,5,4,4,3,3.857142857142857,29.0,F,2,1,21
285,nochurn,Ms. Elizabeth Valdez,yes,leisure,double,4849,3,3,4,3,3,4,5,4,4,4,4,3,4,5,3.7857142857142856,36.0,F,2,1,21
286,nochurn,Ms. Carol Martinez,yes,business,double,5100,5,5,5,5,5,5,5,5,1,1,2,4,2,5,3.9285714285714284,36.0,F,2,1,21
287,churn,Ms. Victoria Moore,yes,business,double,5239,4,5,5,5,4,4,4,4,4,5,4,2,3,4,4.071428571428571,37.0,F,2,0,20
288,nochurn,Mr. Christopher Conway,yes,business,single,5068,3,5,3,3,5,5,5,5,3,2,4,5,5,5,4.142857142857143,25.0,M,2,3,23
289,churn,Ms. Nicole Garcia,yes,business,single,6618,3,5,5,5,1,4,4,3,3,4,3,1,3,1,3.2142857142857144,44.0,F,0,0,00
290,churn,Ms. Andrea Smith,yes,leisure,double,6398,4,2,4,4,3,3,4,2,2,4,2,2,2,4,3.0,65.0,F,0,2,02
291,churn,Ms. Mrs. Julia Peterson,yes,business,double,5088,2,3,3,3,1,4,4,2,2,2,2,3,2,1,2.4285714285714284,55.0,F,0,0,00
292,churn,Mr. Thomas Smith,yes,leisure,double,4825,4,3,3,3,3,3,3,3,4,4,3,1,2,3,3.0,17.0,M,0,2,02
293,churn,Mr. Michael Werner,yes,leisure,double,5187,3,2,3,2,4,3,4,4,3,2,2,4,2,4,3.0,52.0,M,1,2,12
294,nochurn,Ms. Diane Cox,yes,leisure,double,5575,1,1,2,1,4,4,4,5,5,5,5,3,5,5,3.5714285714285716,40.0,F,1,1,11
295,churn,Mr. Shawn Delgado,yes,leisure,double,4395,2,4,2,1,2,2,2,2,3,5,4,3,4,2,2.7142857142857144,21.0,M,0,2,02
296,nochurn,Mr. Marcus Nelson,yes,business,single,6768,5,5,5,5,4,5,5,4,4,4,4,3,4,5,4.428571428571429,42.0,M,2,3,23
297,churn,Ms. Suzanne Charles,no,business,single,5506,3,3,3,2,2,3,2,2,1,3,4,3,3,2,2.5714285714285716,42.0,F,0,0,00
298,nochurn,Ms. Amy Keith,yes,business,single,5124,1,1,1,1,2,5,4,4,4,4,4,3,4,5,3.0714285714285716,50.0,F,1,1,11
299,churn,Mr. Bryan Clark,no,business,double,4753,4,4,4,3,2,4,2,2,1,2,3,2,4,2,2.7857142857142856,51.0,M,0,0,00
300,churn,Mr. Javier Reynolds,yes,leisure,double,5922,2,5,0,4,3,0,1,3,4,3,5,4,4,3,2.9285714285714284,41.0,M,0,2,02
301,nochurn,Ms. Kari Lester,no,business,double,4840,0,0,0,1,3,0,3,3,4,2,5,3,4,3,2.2142857142857144,21.0,F,1,0,10
302,churn,Mr. Timothy Barrett,yes,business,double,4937,1,1,2,2,1,1,1,1,2,1,4,3,3,1,1.7142857142857142,59.0,M,0,2,02
303,nochurn,Ms. Amy Weaver,no,business,single,5193,4,5,5,1,5,5,5,5,3,2,4,4,4,5,4.071428571428571,29.0,F,2,0,20
304,churn,Ms. Debra Schaefer,yes,business,single,4093,2,3,3,3,2,2,2,2,2,1,2,2,3,2,2.2142857142857144,26.0,F,0,0,00
305,churn,Mr. David Cooper,no,business,single,5150,3,3,3,3,2,3,2,2,4,2,2,2,2,2,2.5,40.0,M,0,0,00
306,nochurn,Mr. Richard Bridges,yes,business,double,5562,4,3,4,4,4,4,4,4,4,5,1,1,5,4,3.642857142857143,48.0,M,2,3,23
307,churn,Mr. Collin Ward,yes,leisure,double,5358,2,3,2,2,2,2,2,2,5,3,4,3,4,2,2.7142857142857144,30.0,M,0,2,02
308,nochurn,Ms. Mary Johnson,yes,business,single,4128,1,1,1,1,5,5,5,4,4,4,4,5,4,5,3.5,41.0,F,1,1,11
309,nochurn,Mr. Gregory Barnes,yes,business,single,4105,4,4,4,4,2,5,5,5,5,5,5,3,5,4,4.285714285714286,53.0,M,2,3,23
310,nochurn,Ms. Maria Torres,yes,business,single,5300,3,3,3,3,3,5,4,4,4,4,4,3,4,5,3.7142857142857144,43.0,F,2,1,21
311,nochurn,Ms. Laura Daniel,yes,business,single,2467,1,1,1,1,5,5,5,4,5,4,4,5,5,5,3.642857142857143,46.0,F,1,1,11
312,churn,Ms. Michelle Wells,no,business,double,4355,2,2,2,3,2,4,4,2,4,2,2,4,4,4,2.9285714285714284,21.0,F,0,0,00
313,nochurn,Mr. Christian Kelly,yes,business,single,5104,1,1,1,1,4,5,5,5,5,5,4,3,5,3,3.4285714285714284,54.0,M,1,3,13
314,nochurn,Ms. Monique Henson,yes,business,single,4145,5,5,5,5,4,4,5,5,5,5,5,3,5,5,4.714285714285714,37.0,F,2,1,21
315,churn,Mr. Alex White,yes,leisure,double,5371,3,3,3,3,2,3,2,2,3,5,3,5,3,2,3.0,45.0,M,0,2,02
316,nochurn,Ms. Sandra Williams,yes,business,single,4674,3,3,3,3,5,4,5,5,5,5,5,3,5,3,4.071428571428571,39.0,F,2,1,21
317,nochurn,Ms. Sandra Mills,yes,business,single,4533,3,3,3,3,4,4,4,4,5,5,3,4,4,4,3.7857142857142856,25.0,F,2,1,21
318,churn,Ms. Melanie Lyons,yes,business,suite,5115,0,4,4,4,0,1,2,0,4,1,3,2,3,0,2.0,23.0,F,0,0,00
319,nochurn,Mr. Gavin Nelson,yes,business,single,5366,4,4,4,4,4,5,5,5,5,5,5,5,5,3,4.5,56.0,M,2,3,23
320,nochurn,Mr. Thomas Dalton,yes,business,single,4012,3,3,3,3,2,2,2,2,5,5,3,3,4,2,3.0,28.0,M,0,3,03
321,nochurn,Mr. Ivan Brooks,yes,business,double,4830,5,3,3,3,5,5,5,5,1,3,1,4,3,5,3.642857142857143,40.0,M,2,3,23
322,nochurn,Mr. Sean Rogers,yes,leisure,double,5035,4,5,4,2,4,4,4,4,4,2,4,4,4,4,3.7857142857142856,61.0,M,2,3,23
323,nochurn,Ms. Desiree Ali,yes,leisure,suite,5550,4,2,1,2,4,4,4,4,2,3,4,5,3,4,3.2857142857142856,19.0,F,1,1,11
324,nochurn,Mr. Ryan Ruiz,no,business,double,4299,4,4,4,3,1,4,1,1,3,4,3,3,4,1,2.857142857142857,24.0,M,0,3,03
325,churn,Ms. Heather Holmes,no,business,suite,5796,4,4,4,4,1,4,1,1,2,5,4,5,5,1,3.2142857142857144,39.0,F,0,0,00
326,nochurn,Ms. Amy Stewart,no,business,double,4619,5,5,5,2,5,5,5,5,5,2,4,3,5,5,4.357142857142857,24.0,F,2,0,20
327,churn,Ms. Kimberly Griffin,yes,business,single,1999,1,5,5,5,1,1,1,1,1,1,2,1,2,1,2.0,22.0,F,0,0,00
328,churn,Ms. Victoria Hendrix,no,business,double,5630,2,4,2,1,2,2,2,2,5,2,2,4,1,2,2.357142857142857,39.0,F,0,0,00
329,nochurn,Mr. Jason Robinson,yes,leisure,double,5585,4,3,4,4,5,4,5,5,4,3,4,2,4,5,4.0,48.0,M,2,3,23
330,nochurn,Mr. Robert Perry,yes,business,single,4541,2,2,2,2,3,5,5,5,5,5,5,5,5,4,3.9285714285714284,57.0,M,1,3,13
331,nochurn,Mr. David Lopez,yes,business,single,3776,1,1,1,1,4,4,4,4,5,2,5,3,5,4,3.142857142857143,32.0,M,1,3,13
332,churn,Mr. Michael Smith,yes,leisure,double,4975,2,1,2,4,4,2,4,4,1,1,4,4,3,4,2.857142857142857,26.0,M,1,2,12
333,nochurn,Mr. William Greer,yes,business,single,3713,4,4,4,4,4,4,4,5,2,4,5,4,5,4,4.071428571428571,57.0,M,2,3,23
334,nochurn,Ms. Tina Gill,yes,business,single,6508,3,3,3,3,3,4,5,4,4,4,4,5,4,5,3.857142857142857,45.0,F,2,1,21
335,nochurn,Mr. Richard Hamilton,yes,business,single,3442,4,4,4,4,1,1,4,4,4,4,4,5,4,1,3.4285714285714284,50.0,M,0,3,03
336,nochurn,Ms. Nichole Reed,yes,business,double,5483,4,2,2,2,4,4,4,4,2,4,4,2,4,4,3.2857142857142856,36.0,F,1,1,11
337,churn,Ms. Jillian Burgess,yes,business,double,5754,2,1,1,1,1,4,4,2,2,2,2,1,2,1,1.8571428571428572,43.0,F,0,0,00
338,nochurn,Mr. John Smith,yes,business,single,5625,5,5,5,5,4,4,4,4,3,2,5,4,5,4,4.214285714285714,25.0,M,2,3,23
339,churn,Mr. William Carson,yes,leisure,double,5241,3,4,3,2,4,3,4,4,5,1,2,3,3,4,3.2142857142857144,50.0,M,1,2,12
340,nochurn,Mr. Caleb Wilkinson,yes,business,single,3257,4,4,4,4,2,4,4,5,5,5,5,4,5,4,4.214285714285714,42.0,M,2,3,23
341,nochurn,Ms. Megan Pollard,yes,business,double,6024,4,2,3,2,4,4,4,4,3,4,2,1,1,4,3.0,35.0,F,1,1,11
342,nochurn,Ms. Eileen May,yes,business,single,6290,5,5,5,5,2,4,4,4,4,4,4,4,4,5,4.214285714285714,50.0,F,2,1,21
343,churn,Ms. Kelsey Kennedy,yes,business,single,6147,2,3,3,3,2,4,3,2,2,2,2,4,2,3,2.642857142857143,43.0,F,0,0,00
344,nochurn,Ms. Sandra Berry,yes,business,single,4521,1,1,1,1,3,5,4,4,4,5,4,3,4,4,3.142857142857143,34.0,F,1,1,11
345,nochurn,Ms. Dana Ashley,yes,business,single,4017,2,2,2,2,2,5,5,4,4,4,4,5,4,5,3.5714285714285716,40.0,F,1,1,11
346,nochurn,Ms. Monica Brady,yes,leisure,double,5248,5,2,5,5,4,5,4,5,5,5,5,4,5,4,4.5,57.0,F,2,1,21
347,churn,Ms. Jade Zavala,yes,leisure,double,2855,2,3,1,3,1,3,3,4,4,5,1,3,2,3,2.7142857142857144,17.0,F,0,2,02
348,churn,Mr. Taylor Winters,yes,business,suite,4110,1,1,1,1,1,1,1,3,4,4,3,1,1,1,1.7142857142857142,38.0,M,0,2,02
349,nochurn,Mr. Scott Boyle,yes,leisure,suite,4320,0,3,0,2,1,0,1,1,5,5,1,2,1,1,1.6428571428571428,45.0,M,0,3,03
350,nochurn,Ms. Kimberly Yoder,yes,leisure,double,4406,4,5,4,2,4,4,4,4,3,2,4,5,5,4,3.857142857142857,28.0,F,2,1,21
351,churn,Mr. Charles Yu,yes,leisure,double,5103,2,5,2,4,4,2,4,4,3,4,4,3,5,4,3.5714285714285716,36.0,M,2,2,22
352,churn,Ms. Katie Jones,yes,business,single,5117,4,1,1,1,4,3,4,4,2,4,3,1,4,4,2.857142857142857,26.0,F,1,0,10
353,nochurn,Ms. Vicki Lynch,yes,business,single,4873,5,5,3,5,3,5,4,4,4,4,4,4,4,4,4.142857142857143,49.0,F,2,1,21
354,nochurn,Ms. Katelyn Noble,yes,business,single,3723,3,3,2,3,3,4,4,5,5,5,5,5,5,4,4.0,60.0,F,2,1,21
355,nochurn,Ms. Sharon Peterson,yes,business,suite,5545,4,5,5,5,1,4,2,4,4,4,4,1,4,3,3.5714285714285716,68.0,F,2,1,21
356,churn,Ms. Chloe Russell,no,business,double,5450,4,3,4,2,3,4,1,3,4,4,2,4,2,3,3.0714285714285716,21.0,F,0,0,00
357,nochurn,Mr. Keith Taylor,yes,business,double,5079,4,2,2,2,4,5,4,4,2,5,2,5,2,4,3.357142857142857,38.0,M,1,3,13
